namespaceUri.href;namespaceUri.text;index;url
"http://stats.lod2.eu/vocabularies/6030;"http://data.oregon.gov/resource/md9b-iv43/";"813";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5220;"http://data.oregon.gov/resource/qdwk-qyz8/";"814";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2780;"http://data.oregon.gov/resource/rmd2-qqg8/";"815";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5918;"http://data.seattle.gov/resource/_4qej-qvrz/";"816";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/913;"http://data.seattle.gov/resource/_82su-5fxf/";"817";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2605;"http://data.seattle.gov/resource/u38e-ybnc/";"818";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5521;"http://www.dati.lombardia.it/resource/he2f-iuyi/";"819";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5608;"http://www.dati.lombardia.it/resource/wx7w-xeei/";"820";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5618;"http://www.dati.lombardia.it/resource/y6zu-zat7/";"821";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1957;"http://data.hawaii.gov/resource/cip4-gcsk/";"822";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4481;"http://data.cityofnewyork.us/resource/sxx4-xhzg/";"823";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1482;"http://data.cityofnewyork.us/resource/_2t32-hbca/";"824";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5546;"http://www.dati.lombardia.it/resource/kqig-hd6y/";"825";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/778;"http://data.illinois.gov/resource/_3wtv-chmn/";"826";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3380;"http://datacatalog.cookcountyil.gov/resource/epxa-9ihc/";"827";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4530;"http://datacatalog.cookcountyil.gov/resource/_9br9-dhca/";"828";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2668;"http://data.illinois.gov/resource/vcg3-dux6/";"829";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5527;"http://www.dati.lombardia.it/resource/ief7-zjth/";"830";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3305;"http://data.illinois.gov/resource/_5yuf-j7kn/";"831";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4916;"http://data.cityofnewyork.us/resource/rafb-6xry/";"832";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2969;"http://data.illinois.gov/resource/pjwf-nqfv/";"833";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1398;"http://data.illinois.gov/resource/xuuw-9mzb/";"834";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3494;"http://dati.opendataground.it/comunealbanolaziale/ontologies/Owner9Dataset1055";"835";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5592;"http://www.dati.lombardia.it/resource/u8qe-3an8/";"836";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5603;"http://www.dati.lombardia.it/resource/vu72-ww5h/";"837";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5256;"http://www.dati.friuliveneziagiulia.it/resource/hquw-jvsj/";"838";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5959;"http://data.cityofchicago.org/resource/cyqk-tzjs/";"839";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5915;"http://data.montgomerycountymd.gov/resource/qgb4-jpr6/";"840";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4832;"http://data.kingcounty.gov/resource/bqg4-c485/";"841";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/175;"http://zeitkunst.org/bibtex/0.1/bibtex.owl";"842";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5957;"http://data.wa.gov/resource/sesd-j7am/";"843";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/768;"http://data.seattle.gov/resource/_5jqs-k4qf/";"844";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5539;"http://www.dati.lombardia.it/resource/jayn-vsw3/";"845";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5623;"http://www.dati.lombardia.it/resource/z47y-7rbf/";"846";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4761;"http://data.cityofnewyork.us/resource/w3c6-35wg/";"847";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3062;"http://data.illinois.gov/resource/ittj-asww/";"848";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4394;"http://dati.opendataground.it/comunealbanolaziale/ontologies/Owner9Dataset948";"849";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3003;"http://data.sfgov.org/resource/e7d3-dxh5/";"850";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1840;"http://data.mo.gov/resource/mqga-g2r4/";"851";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5823;"http://data.mo.gov/resource/n4z6-e6iz/";"852";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2791;"http://data.mo.gov/resource/nyk8-k9ti/";"853";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1803;"http://data.mo.gov/resource/phgt-se6w/";"854";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5208;"http://data.mo.gov/resource/sjxb-bdkb/";"855";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4945;"http://data.mo.gov/resource/u3t7-b8zt/";"856";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5861;"http://data.mo.gov/resource/w9y4-8vur/";"857";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1145;"http://data.mo.gov/resource/wv59-xa9p/";"858";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2848;"http://data.mo.gov/resource/x28p-tq62/";"859";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4726;"http://data.oregon.gov/resource/_9gti-xe25/";"860";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1280;"http://data.oregon.gov/resource/azju-t3rg/";"861";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4724;"http://data.oregon.gov/resource/g3ee-46u5/";"862";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/6030;"http://data.oregon.gov/resource/md9b-iv43/";"863";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5220;"http://data.oregon.gov/resource/qdwk-qyz8/";"864";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2780;"http://data.oregon.gov/resource/rmd2-qqg8/";"865";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5918;"http://data.seattle.gov/resource/_4qej-qvrz/";"866";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/913;"http://data.seattle.gov/resource/_82su-5fxf/";"867";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2605;"http://data.seattle.gov/resource/u38e-ybnc/";"868";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5521;"http://www.dati.lombardia.it/resource/he2f-iuyi/";"869";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5608;"http://www.dati.lombardia.it/resource/wx7w-xeei/";"870";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5618;"http://www.dati.lombardia.it/resource/y6zu-zat7/";"871";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1957;"http://data.hawaii.gov/resource/cip4-gcsk/";"872";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4481;"http://data.cityofnewyork.us/resource/sxx4-xhzg/";"873";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1482;"http://data.cityofnewyork.us/resource/_2t32-hbca/";"874";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5546;"http://www.dati.lombardia.it/resource/kqig-hd6y/";"875";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/778;"http://data.illinois.gov/resource/_3wtv-chmn/";"876";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3380;"http://datacatalog.cookcountyil.gov/resource/epxa-9ihc/";"877";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4530;"http://datacatalog.cookcountyil.gov/resource/_9br9-dhca/";"878";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2668;"http://data.illinois.gov/resource/vcg3-dux6/";"879";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5527;"http://www.dati.lombardia.it/resource/ief7-zjth/";"880";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3305;"http://data.illinois.gov/resource/_5yuf-j7kn/";"881";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4916;"http://data.cityofnewyork.us/resource/rafb-6xry/";"882";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2969;"http://data.illinois.gov/resource/pjwf-nqfv/";"883";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1398;"http://data.illinois.gov/resource/xuuw-9mzb/";"884";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3494;"http://dati.opendataground.it/comunealbanolaziale/ontologies/Owner9Dataset1055";"885";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5592;"http://www.dati.lombardia.it/resource/u8qe-3an8/";"886";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5603;"http://www.dati.lombardia.it/resource/vu72-ww5h/";"887";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5256;"http://www.dati.friuliveneziagiulia.it/resource/hquw-jvsj/";"888";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5959;"http://data.cityofchicago.org/resource/cyqk-tzjs/";"889";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5915;"http://data.montgomerycountymd.gov/resource/qgb4-jpr6/";"890";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4832;"http://data.kingcounty.gov/resource/bqg4-c485/";"891";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/175;"http://zeitkunst.org/bibtex/0.1/bibtex.owl";"892";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5957;"http://data.wa.gov/resource/sesd-j7am/";"893";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/768;"http://data.seattle.gov/resource/_5jqs-k4qf/";"894";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5539;"http://www.dati.lombardia.it/resource/jayn-vsw3/";"895";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5623;"http://www.dati.lombardia.it/resource/z47y-7rbf/";"896";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4761;"http://data.cityofnewyork.us/resource/w3c6-35wg/";"897";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3062;"http://data.illinois.gov/resource/ittj-asww/";"898";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4394;"http://dati.opendataground.it/comunealbanolaziale/ontologies/Owner9Dataset948";"899";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3003;"http://data.sfgov.org/resource/e7d3-dxh5/";"900";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4663;"http://data.cityofchicago.org/resource/h243-v2q5/";"901";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5230;"http://data.oregon.gov/resource/_6t9m-jqtm/";"902";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2031;"http://data.oregon.gov/resource/_7zxm-9fbf/";"903";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/857;"http://data.wa.gov/resource/i7iu-f74k/";"904";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4465;"http://data.lacity.org/resource/h6ky-vznd/";"905";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2854;"http://data.cityofnewyork.us/resource/_825b-niea/";"906";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/745;"http://nl.dbpedia.org/property/";"907";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/3318;"http://data.kingcounty.gov/resource/_4zqn-s6g8/";"908";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2288;"http://datacatalog.cookcountyil.gov/resource/p7tk-4qhq/";"909";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2258;"http://datacatalog.cookcountyil.gov/resource/r36g-mhju/";"910";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/3326;"http://data.cityofchicago.org/resource/_6iiy-9s97/";"911";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/3045;"http://data.cityofnewyork.us/resource/j34j-vqvt/";"912";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1744;"http://data.illinois.gov/resource/_6pug-rk3y/";"913";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4789;"http://data.illinois.gov/resource/st8q-cp56/";"914";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2134;"http://data.lacity.org/resource/s82z-8azd/";"915";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4579;"http://data.maryland.gov/resource/_4we7-9k2i/";"916";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5267;"http://data.maryland.gov/resource/_6m3w-wpyf/";"917";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5689;"http://data.maryland.gov/resource/nzxu-igpz/";"918";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1851;"http://data.maryland.gov/resource/s5um-72q3/";"919";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5973;"http://data.mo.gov/resource/_2y9r-hcxx/";"920";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5321;"http://data.mo.gov/resource/_32nm-z4s4/";"921";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4915;"http://data.mo.gov/resource/afec-zxye/";"922";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1826;"http://data.mo.gov/resource/cfcn-awk7/";"923";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1149;"http://data.mo.gov/resource/i5ec-8vxs/";"924";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4714;"http://data.mo.gov/resource/k4qd-r2tn/";"925";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/6004;"http://data.mo.gov/resource/ti23-uiae/";"926";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5964;"http://data.mo.gov/resource/x2ty-4azc/";"927";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4713;"http://data.mo.gov/resource/ykd2-jpew/";"928";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/4735;"http://data.oregon.gov/resource/_2kx3-jmrj/";"929";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1096;"http://data.oregon.gov/resource/_4ihi-jddg/";"930";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/6028;"http://data.oregon.gov/resource/_4j8p-qk9p/";"931";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/6036;"http://data.oregon.gov/resource/nmjt-yuqx/";"932";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1271;"http://data.oregon.gov/resource/ukn4-fnxr/";"933";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1325;"http://data.oregon.gov/resource/xg7t-jvjm/";"934";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/3195;"http://data.sfgov.org/resource/s2fy-y3my/";"935";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5770;"http://data.wa.gov/resource/hvq3-y2jb/";"936";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5876;"http://health.data.ny.gov/resource/jxy9-yhdk/";"937";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5880;"http://www.dati.lombardia.it/resource/btzg-4cie/";"938";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5318;"http://www.dati.lombardia.it/resource/ie56-vxsv/";"939";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5356;"http://www.dati.lombardia.it/resource/vcxj-vbzq/";"940";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1672;"http://data.illinois.gov/resource/dinp-e2ju/";"941";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1671;"http://data.illinois.gov/resource/ht88-vn77/";"942";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1669;"http://data.illinois.gov/resource/nz4r-xryt/";"943";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1674;"http://data.illinois.gov/resource/z674-9yqn/";"944";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/2387;"http://data.oregon.gov/resource/ibq6-63bh/";"945";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1270;"http://data.oregon.gov/resource/ynid-jvvf/";"946";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/5875;"http://datacatalog.cookcountyil.gov/resource/_8xzh-zvsn/";"947";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1787;"http://data.illinois.gov/resource/v8mt-a2xt/";"948";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1089;"http://data.oregon.gov/resource/g943-wr84/";"949";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1053;"http://data.cityofchicago.org/resource/s7ek-ru5b/";"950";"http://stats.lod2.eu/vocabularies?page=17"
"http://stats.lod2.eu/vocabularies/1840;"http://data.mo.gov/resource/mqga-g2r4/";"951";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5823;"http://data.mo.gov/resource/n4z6-e6iz/";"952";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2791;"http://data.mo.gov/resource/nyk8-k9ti/";"953";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1803;"http://data.mo.gov/resource/phgt-se6w/";"954";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5208;"http://data.mo.gov/resource/sjxb-bdkb/";"955";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4945;"http://data.mo.gov/resource/u3t7-b8zt/";"956";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5861;"http://data.mo.gov/resource/w9y4-8vur/";"957";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1145;"http://data.mo.gov/resource/wv59-xa9p/";"958";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2848;"http://data.mo.gov/resource/x28p-tq62/";"959";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4726;"http://data.oregon.gov/resource/_9gti-xe25/";"960";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1280;"http://data.oregon.gov/resource/azju-t3rg/";"961";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4724;"http://data.oregon.gov/resource/g3ee-46u5/";"962";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/6030;"http://data.oregon.gov/resource/md9b-iv43/";"963";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5220;"http://data.oregon.gov/resource/qdwk-qyz8/";"964";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2780;"http://data.oregon.gov/resource/rmd2-qqg8/";"965";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5918;"http://data.seattle.gov/resource/_4qej-qvrz/";"966";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/913;"http://data.seattle.gov/resource/_82su-5fxf/";"967";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2605;"http://data.seattle.gov/resource/u38e-ybnc/";"968";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5521;"http://www.dati.lombardia.it/resource/he2f-iuyi/";"969";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5608;"http://www.dati.lombardia.it/resource/wx7w-xeei/";"970";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5618;"http://www.dati.lombardia.it/resource/y6zu-zat7/";"971";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1957;"http://data.hawaii.gov/resource/cip4-gcsk/";"972";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4481;"http://data.cityofnewyork.us/resource/sxx4-xhzg/";"973";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1482;"http://data.cityofnewyork.us/resource/_2t32-hbca/";"974";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5546;"http://www.dati.lombardia.it/resource/kqig-hd6y/";"975";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/778;"http://data.illinois.gov/resource/_3wtv-chmn/";"976";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3380;"http://datacatalog.cookcountyil.gov/resource/epxa-9ihc/";"977";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4530;"http://datacatalog.cookcountyil.gov/resource/_9br9-dhca/";"978";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2668;"http://data.illinois.gov/resource/vcg3-dux6/";"979";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5527;"http://www.dati.lombardia.it/resource/ief7-zjth/";"980";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3305;"http://data.illinois.gov/resource/_5yuf-j7kn/";"981";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4916;"http://data.cityofnewyork.us/resource/rafb-6xry/";"982";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/2969;"http://data.illinois.gov/resource/pjwf-nqfv/";"983";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/1398;"http://data.illinois.gov/resource/xuuw-9mzb/";"984";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/3494;"http://dati.opendataground.it/comunealbanolaziale/ontologies/Owner9Dataset1055";"985";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5592;"http://www.dati.lombardia.it/resource/u8qe-3an8/";"986";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5603;"http://www.dati.lombardia.it/resource/vu72-ww5h/";"987";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5256;"http://www.dati.friuliveneziagiulia.it/resource/hquw-jvsj/";"988";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5959;"http://data.cityofchicago.org/resource/cyqk-tzjs/";"989";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5915;"http://data.montgomerycountymd.gov/resource/qgb4-jpr6/";"990";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/4832;"http://data.kingcounty.gov/resource/bqg4-c485/";"991";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/175;"http://zeitkunst.org/bibtex/0.1/bibtex.owl";"992";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5957;"http://data.wa.gov/resource/sesd-j7am/";"993";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/768;"http://data.seattle.gov/resource/_5jqs-k4qf/";"994";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5539;"http://www.dati.lombardia.it/resource/jayn-vsw3/";"995";"http://stats.lod2.eu/vocabularies?page=16"
"http://stats.lod2.eu/vocabularies/5623;"http://www.dati.lombardia.it/resource/z47y-7rbf/";"996";"http://stats.lod2.eu/vocabularies?page=16"
